0.050001 	0.0003125 	0.005 	0.034696
0.050001 	0.0009375 	0.005 	0.0346699
0.050001 	0.0015625 	0.005 	0.0346466
0.050001 	0.0021875 	0.005 	0.0346245
0.050001 	0.0028125 	0.005 	0.0346021
0.050001 	0.0034375 	0.005 	0.0345792
0.050001 	0.0040625 	0.005 	0.0345558
0.050001 	0.0046875 	0.005 	0.0345319
0.050001 	0.0053125 	0.005 	0.0345073
0.050001 	0.0059375 	0.005 	0.0344817
0.050001 	0.0065625 	0.005 	0.0344551
0.050001 	0.0071875 	0.005 	0.0344272
0.050001 	0.0078125 	0.005 	0.0343977
0.050001 	0.0084375 	0.005 	0.0343665
0.050001 	0.0090625 	0.005 	0.0343332
0.050001 	0.0096875 	0.005 	0.0342977
0.050001 	0.0103125 	0.005 	0.0342596
0.050001 	0.0109375 	0.005 	0.0342187
0.050001 	0.0115625 	0.005 	0.0341746
0.050001 	0.0121875 	0.005 	0.0341271
0.050001 	0.0128125 	0.005 	0.0340758
0.050001 	0.0134375 	0.005 	0.0340204
0.050001 	0.0140625 	0.005 	0.0339605
0.050001 	0.0146875 	0.005 	0.0338958
0.050001 	0.0153125 	0.005 	0.033826
0.050001 	0.0159375 	0.005 	0.0337506
0.050001 	0.0165625 	0.005 	0.0336693
0.050001 	0.0171875 	0.005 	0.0335816
0.050001 	0.0178125 	0.005 	0.0334871
0.050001 	0.0184375 	0.005 	0.0333855
0.050001 	0.0190625 	0.005 	0.0332762
0.050001 	0.0196875 	0.005 	0.0331589
0.050001 	0.0203125 	0.005 	0.033033
0.050001 	0.0209375 	0.005 	0.032898
0.050001 	0.0215625 	0.005 	0.0327536
0.050001 	0.0221875 	0.005 	0.0325991
0.050001 	0.0228125 	0.005 	0.032434
0.050001 	0.0234375 	0.005 	0.0322578
0.050001 	0.0240625 	0.005 	0.0320699
0.050001 	0.0246875 	0.005 	0.0318698
0.050001 	0.0253125 	0.005 	0.0316568
0.050001 	0.0259375 	0.005 	0.0314304
0.050001 	0.0265625 	0.005 	0.03119
0.050001 	0.0271875 	0.005 	0.0309349
0.050001 	0.0278125 	0.005 	0.0306644
0.050001 	0.0284375 	0.005 	0.0303779
0.050001 	0.0290625 	0.005 	0.0300748
0.050001 	0.0296875 	0.005 	0.0297543
0.050001 	0.0303125 	0.005 	0.0294157
0.050001 	0.0309375 	0.005 	0.0290583
0.050001 	0.0315625 	0.005 	0.0286813
0.050001 	0.0321875 	0.005 	0.0282841
0.050001 	0.0328125 	0.005 	0.0278659
0.050001 	0.0334375 	0.005 	0.0274259
0.050001 	0.0340625 	0.005 	0.0269633
0.050001 	0.0346875 	0.005 	0.0264774
0.050001 	0.0353125 	0.005 	0.0259674
0.050001 	0.0359375 	0.005 	0.0254325
0.050001 	0.0365625 	0.005 	0.0248719
0.050001 	0.0371875 	0.005 	0.0242849
0.050001 	0.0378125 	0.005 	0.0236706
0.050001 	0.0384375 	0.005 	0.0230283
0.050001 	0.0390625 	0.005 	0.0223573
0.050001 	0.0396875 	0.005 	0.0216567
0.050001 	0.0403125 	0.005 	0.0209258
0.050001 	0.0409375 	0.005 	0.020164
0.050001 	0.0415625 	0.005 	0.0193705
0.050001 	0.0421875 	0.005 	0.0185447
0.050001 	0.0428125 	0.005 	0.0176858
0.050001 	0.0434375 	0.005 	0.0167934
0.050001 	0.0440625 	0.005 	0.0158669
0.050001 	0.0446875 	0.005 	0.0149056
0.050001 	0.0453125 	0.005 	0.0139092
0.050001 	0.0459375 	0.005 	0.0128773
0.050001 	0.0465625 	0.005 	0.0118095
0.050001 	0.0471875 	0.005 	0.0107054
0.050001 	0.0478125 	0.005 	0.00956494
0.050001 	0.0484375 	0.005 	0.00838791
0.050001 	0.0490625 	0.005 	0.00717426
0.050001 	0.0496875 	0.005 	0.00592404
0.050001 	0.0503125 	0.005 	0.00463737
0.050001 	0.0509375 	0.005 	0.00331449
0.050001 	0.0515625 	0.005 	0.00195576
0.050001 	0.0521875 	0.005 	0.000561649
0.050001 	0.0528125 	0.005 	-0.000867256
0.050001 	0.0534375 	0.005 	-0.00233023
0.050001 	0.0540625 	0.005 	-0.0038264
0.050001 	0.0546875 	0.005 	-0.00535476
0.050001 	0.0553125 	0.005 	-0.00691414
0.050001 	0.0559375 	0.005 	-0.00850322
0.050001 	0.0565625 	0.005 	-0.0101205
0.050001 	0.0571875 	0.005 	-0.0117643
0.050001 	0.0578125 	0.005 	-0.0134329
0.050001 	0.0584375 	0.005 	-0.0151242
0.050001 	0.0590625 	0.005 	-0.016836
0.050001 	0.0596875 	0.005 	-0.0185659
0.050001 	0.0603125 	0.005 	-0.0203114
0.050001 	0.0609375 	0.005 	-0.0220697
0.050001 	0.0615625 	0.005 	-0.0238379
0.050001 	0.0621875 	0.005 	-0.0256128
0.050001 	0.0628125 	0.005 	-0.027391
0.050001 	0.0634375 	0.005 	-0.0291692
0.050001 	0.0640625 	0.005 	-0.0309435
0.050001 	0.0646875 	0.005 	-0.0327102
0.050001 	0.0653125 	0.005 	-0.0344651
0.050001 	0.0659375 	0.005 	-0.0362042
0.050001 	0.0665625 	0.005 	-0.037923
0.050001 	0.0671875 	0.005 	-0.0396172
0.050001 	0.0678125 	0.005 	-0.0412821
0.050001 	0.0684375 	0.005 	-0.0429132
0.050001 	0.0690625 	0.005 	-0.0445056
0.050001 	0.0696875 	0.005 	-0.0460546
0.050001 	0.0703125 	0.005 	-0.0475554
0.050001 	0.0709375 	0.005 	-0.049003
0.050001 	0.0715625 	0.005 	-0.0503928
0.050001 	0.0721875 	0.005 	-0.05172
0.050001 	0.0728125 	0.005 	-0.0529799
0.050001 	0.0734375 	0.005 	-0.054168
0.050001 	0.0740625 	0.005 	-0.0552798
0.050001 	0.0746875 	0.005 	-0.0563113
0.050001 	0.0753125 	0.005 	-0.0572585
0.050001 	0.0759375 	0.005 	-0.0581177
0.050001 	0.0765625 	0.005 	-0.0588854
0.050001 	0.0771875 	0.005 	-0.0595588
0.050001 	0.0778125 	0.005 	-0.0601352
0.050001 	0.0784375 	0.005 	-0.0606123
0.050001 	0.0790625 	0.005 	-0.0609885
0.050001 	0.0796875 	0.005 	-0.0612625
0.050001 	0.0803125 	0.005 	-0.0614337
0.050001 	0.0809375 	0.005 	-0.0615019
0.050001 	0.0815625 	0.005 	-0.0614677
0.050001 	0.0821875 	0.005 	-0.0613321
0.050001 	0.0828125 	0.005 	-0.0610969
0.050001 	0.0834375 	0.005 	-0.0607645
0.050001 	0.0840625 	0.005 	-0.0603381
0.050001 	0.0846875 	0.005 	-0.0598213
0.050001 	0.0853125 	0.005 	-0.0592187
0.050001 	0.0859375 	0.005 	-0.0585353
0.050001 	0.0865625 	0.005 	-0.0577769
0.050001 	0.0871875 	0.005 	-0.0569498
0.050001 	0.0878125 	0.005 	-0.056061
0.050001 	0.0884375 	0.005 	-0.055118
0.050001 	0.0890625 	0.005 	-0.0541287
0.050001 	0.0896875 	0.005 	-0.0531016
0.050001 	0.0903125 	0.005 	-0.0520455
0.050001 	0.0909375 	0.005 	-0.0509695
0.050001 	0.0915625 	0.005 	-0.0498828
0.050001 	0.0921875 	0.005 	-0.048795
0.050001 	0.0928125 	0.005 	-0.0477153
0.050001 	0.0934375 	0.005 	-0.0466533
0.050001 	0.0940625 	0.005 	-0.0456181
0.050001 	0.0946875 	0.005 	-0.0446186
0.050001 	0.0953125 	0.005 	-0.0436635
0.050001 	0.0959375 	0.005 	-0.0427606
0.050001 	0.0965625 	0.005 	-0.0419174
0.050001 	0.0971875 	0.005 	-0.0411402
0.050001 	0.0978125 	0.005 	-0.0404371
0.050001 	0.0984375 	0.005 	-0.0398154
0.050001 	0.0990625 	0.005 	-0.03925
0.050001 	0.0996875 	0.005 	-0.0387113
