0.356002 	0.356002 	-1.42247e-17 	-0.382649
0.360934 	0.360934 	-1.59595e-17 	-0.380264
0.365937 	0.365937 	-1.59595e-17 	-0.378092
0.37101 	0.37101 	-1.76942e-17 	-0.376051
0.376156 	0.376156 	-2.11636e-17 	-0.373982
0.381376 	0.381376 	-2.56739e-17 	-0.371888
0.38667 	0.38667 	-2.84495e-17 	-0.369781
0.392039 	0.392039 	-3.01842e-17 	-0.367663
0.397484 	0.397484 	-3.08781e-17 	-0.365535
0.403007 	0.403007 	-2.81025e-17 	-0.363398
0.408609 	0.408609 	-2.35922e-17 	-0.361253
0.414291 	0.414291 	-1.94289e-17 	-0.3591
0.420054 	0.420054 	-2.11636e-17 	-0.356942
0.425898 	0.425898 	-2.11636e-17 	-0.354779
0.431826 	0.431826 	-2.11636e-17 	-0.352611
0.437839 	0.437839 	-2.08167e-17 	-0.350441
0.443937 	0.443937 	-1.73472e-17 	-0.348268
0.450122 	0.450122 	-1.249e-17 	-0.346094
0.456395 	0.456395 	-1.07553e-17 	-0.343918
0.462757 	0.462757 	-1.56125e-17 	-0.341742
0.46921 	0.46921 	-1.59595e-17 	-0.339566
0.475755 	0.475755 	-1.31839e-17 	-0.337389
0.481216 	0.481216 	-9.02056e-18 	-0.335213
0.48338 	0.48338 	-5.66924e-18 	-0.335213
0.484558 	0.484558 	-5.66924e-18 	-0.335213
0.489126 	0.489126 	-2.77556e-18 	-0.333036
0.495955 	0.495955 	3.46945e-19 	-0.33086
0.502881 	0.502881 	-1.73472e-18 	-0.328683
0.509906 	0.509906 	-1.04083e-18 	-0.326506
0.517031 	0.517031 	4.51028e-18 	-0.324327
0.524257 	0.524257 	7.28584e-18 	-0.322145
