-0.00146622 	-0.0304113 	-9.74487e-19 	1.79438 	1.19634
-0.00021403 	-0.0304238 	-9.74227e-19 	1.5477 	1.1473
0.00103816 	-0.0304363 	-1.66786e-18 	1.34257 	1.10221
0.00229034 	-0.0304488 	-1.6676e-18 	1.17807 	1.06293
0.00354253 	-0.0304613 	-2.01428e-18 	1.05534 	1.03211
0.00479471 	-0.0304738 	-3.74875e-18 	0.964416 	1.00824
0.0060469 	-0.0304863 	-6.1771e-18 	0.896582 	0.987047
0.00729908 	-0.0304988 	-8.17177e-18 	0.873438 	0.981013
0.00855127 	-0.0305113 	-5.39595e-18 	0.86791 	0.983426
0.00980346 	-0.0305238 	-3.57423e-18 	0.86912 	0.986303
0.0110556 	-0.0305363 	-2.70661e-18 	0.866078 	0.984269
0.0123078 	-0.0305488 	-2.35941e-18 	0.87004 	0.98475
0.01356 	-0.0305613 	-4.00714e-18 	0.894903 	0.992373
0.0148122 	-0.0305738 	-5.30792e-18 	0.949553 	1.01009
0.0160644 	-0.0305863 	-6.00155e-18 	0.991872 	1.02232
0.0173166 	-0.0305988 	-6.78191e-18 	0.994415 	1.02196
0.0185688 	-0.0306113 	-5.82756e-18 	1.00009 	1.02267
0.0198209 	-0.0306238 	-1.66396e-18 	1.0182 	1.02674
0.0210731 	-0.0306363 	1.11186e-18 	1.03221 	1.03007
0.0223253 	-0.0306488 	1.11212e-18 	1.03499 	1.03096
0.0235775 	-0.0306613 	7.65433e-19 	1.03825 	1.03214
0.0248297 	-0.0306738 	4.18748e-19 	1.05065 	1.03598
0.0260819 	-0.0306863 	-1.7494e-18 	1.05938 	1.03765
0.0273341 	-0.0306988 	-2.26955e-18 	1.05874 	1.03726
0.0285862 	-0.0307113 	-9.68251e-19 	1.05769 	1.03687
0.0298384 	-0.0307238 	-2.70271e-18 	1.06148 	1.03802
0.0310906 	-0.0307363 	-7.55968e-18 	1.077 	1.04243
0.0323428 	-0.0307488 	-9.98803e-18 	1.08325 	1.04386
0.033595 	-0.0307613 	-9.55409e-18 	1.08271 	1.04364
0.0348472 	-0.0307738 	-7.03848e-18 	1.0804 	1.04289
0.0360994 	-0.0307863 	-3.48204e-18 	1.078 	1.04216
0.0373515 	-0.0307988 	-2.44095e-18 	1.07485 	1.04128
0.0386037 	-0.0308113 	-4.17541e-18 	1.07237 	1.04056
0.0398559 	-0.0308238 	-4.43536e-18 	1.07165 	1.04037
0.0411081 	-0.0308363 	-2.09322e-18 	1.07098 	1.04021
0.0423603 	-0.0308488 	1.28975e-18 	1.07016 	1.04002
0.0436125 	-0.0308613 	2.24411e-18 	1.06895 	1.03963
0.0448647 	-0.0308738 	-1.31182e-18 	1.06491 	1.03824
0.0461168 	-0.0308863 	-3.74017e-18 	1.05937 	1.03645
0.047369 	-0.0308988 	-4.78074e-18 	1.05747 	1.03592
0.0486212 	-0.0309113 	-6.86215e-18 	1.05744 	1.03592
0.0498734 	-0.0309238 	-9.98439e-18 	1.05839 	1.03619
0.0511256 	-0.0309363 	-1.1025e-17 	1.06102 	1.03679
0.0523778 	-0.0309488 	-1.17186e-17 	1.06216 	1.03691
0.05363 	-0.0309613 	-1.20653e-17 	1.06159 	1.03667
0.0548821 	-0.0309738 	-1.10242e-17 	1.05957 	1.036
0.0561343 	-0.0309863 	-1.27587e-17 	1.05856 	1.03573
0.0573865 	-0.0309988 	-1.54472e-17 	1.05908 	1.03585
0.0586387 	-0.0310113 	-1.32785e-17 	1.05932 	1.03586
0.0598909 	-0.0310238 	-1.32783e-17 	1.05906 	1.03574
