-0.498161 	0.0342514 	-5.07381e-18 	1.1105 	1.0307
-0.496919 	0.0340894 	-3.33891e-18 	1.28569 	1.07549
-0.495678 	0.0339274 	-5.76735e-18 	1.46674 	1.11767
-0.494436 	0.0337654 	-9.62693e-18 	1.62044 	1.15106
-0.493194 	0.0336034 	-1.0364e-17 	1.77875 	1.18451
-0.491953 	0.0334414 	-1.24455e-17 	1.9746 	1.22324
-0.490711 	0.0332794 	-1.51341e-17 	2.08434 	1.24468
-0.489469 	0.0331174 	-1.30957e-17 	2.15712 	1.25814
-0.488227 	0.0329555 	-1.01031e-17 	2.2842 	1.27953
-0.486986 	0.0327935 	-8.02124e-18 	2.33999 	1.29025
-0.485744 	0.0326315 	-4.55161e-18 	2.36285 	1.29406
-0.484502 	0.0324695 	-8.36783e-18 	2.37498 	1.29645
-0.48326 	0.0323075 	-1.35718e-17 	2.36236 	1.29475
-0.482019 	0.0321455 	-1.49594e-17 	2.32908 	1.28986
-0.480777 	0.0319835 	-1.80817e-17 	2.2708 	1.28055
-0.479535 	0.0318215 	-1.87755e-17 	2.1897 	1.26647
-0.478294 	0.0316595 	-1.73008e-17 	2.11296 	1.25268
-0.477052 	0.0314975 	-1.47852e-17 	2.07029 	1.24505
-0.47581 	0.0313355 	-1.54789e-17 	2.04685 	1.2409
-0.474568 	0.0311735 	-1.68665e-17 	2.01249 	1.23472
-0.473327 	0.0310115 	-1.73e-17 	1.99374 	1.23066
-0.472085 	0.0308495 	-1.6606e-17 	1.99366 	1.23028
-0.470843 	0.0306875 	-1.58252e-17 	1.99186 	1.22982
-0.469602 	0.0305255 	-1.47842e-17 	1.98078 	1.22784
-0.46836 	0.0303635 	-1.50442e-17 	1.97392 	1.22691
-0.467118 	0.0302015 	-1.77328e-17 	1.97367 	1.22693
-0.465876 	0.0300395 	-1.72122e-17 	1.97736 	1.22762
-0.464635 	0.0298775 	-1.32222e-17 	1.976 	1.22736
-0.463393 	0.0297155 	-8.92857e-18 	1.96908 	1.22616
-0.462151 	0.0295535 	-7.84419e-18 	1.96707 	1.22587
-0.460909 	0.0293915 	-9.31852e-18 	1.96795 	1.22603
-0.459668 	0.0292295 	-1.27878e-17 	1.97073 	1.22652
-0.458426 	0.0290675 	-1.76882e-17 	1.97549 	1.22734
-0.457184 	0.0289055 	-1.87722e-17 	1.98371 	1.22878
-0.455943 	0.0287435 	-1.63434e-17 	1.99259 	1.23041
-0.454701 	0.0285815 	-1.39146e-17 	1.99717 	1.23132
-0.453459 	0.0284195 	-1.49553e-17 	1.9986 	1.23169
-0.452217 	0.0282576 	-1.59959e-17 	1.99932 	1.23184
-0.450976 	0.0280956 	-1.2136e-17 	1.99866 	1.23172
-0.449734 	0.0279336 	-5.06683e-18 	1.99612 	1.23122
-0.448492 	0.0277716 	-5.56367e-19 	1.99531 	1.23105
-0.44725 	0.0276096 	-1.94397e-18 	1.99848 	1.23167
-0.446009 	0.0274476 	-2.89788e-18 	2.00516 	1.233
-0.444767 	0.0272856 	-3.93854e-18 	2.00664 	1.2333
-0.443525 	0.0271236 	-4.63225e-18 	2.0053 	1.23305
-0.442284 	0.0269616 	-8.15674e-19 	2.00097 	1.23227
-0.441042 	0.0267996 	3.0009e-18 	1.99522 	1.2313
-0.4398 	0.0266376 	3.34802e-18 	1.99124 	1.23067
-0.438558 	0.0264756 	2.22063e-18 	1.99067 	1.23061
-0.437317 	0.0263136 	3.8688e-18 	1.99077 	1.23065
-0.436075 	0.0261516 	6.99149e-18 	1.99217 	1.23096
-0.434833 	0.0259896 	9.76722e-18 	1.99543 	1.23153
-0.433591 	0.0258276 	1.02011e-17 	1.99774 	1.2319
-0.43235 	0.0256656 	7.07876e-18 	1.99861 	1.23207
-0.431108 	0.0255036 	5.95138e-18 	1.99906 	1.23221
-0.429866 	0.0253416 	5.69135e-18 	1.99891 	1.23222
-0.428625 	0.0251796 	7.07931e-18 	1.9983 	1.23216
-0.427383 	0.0250176 	1.21969e-17 	1.99735 	1.23198
-0.426141 	0.0248556 	1.49727e-17 	1.99661 	1.23182
-0.424899 	0.0246936 	1.3932e-17 	1.99634 	1.2318
-0.423658 	0.0245316 	1.28914e-17 	1.99682 	1.23195
-0.422416 	0.0243696 	1.25446e-17 	1.99833 	1.23228
-0.421174 	0.0242076 	1.35856e-17 	1.99926 	1.23243
-0.419933 	0.0240456 	1.26751e-17 	1.99986 	1.23252
-0.418691 	0.0238836 	7.12413e-18 	2.00022 	1.23257
-0.417449 	0.0237216 	4.00181e-18 	1.99992 	1.23251
-0.416207 	0.0235596 	3.78515e-18 	1.99886 	1.23234
-0.414966 	0.0233977 	4.13227e-18 	1.99803 	1.23224
-0.413724 	0.0232357 	5.17329e-18 	1.99779 	1.23223
-0.412482 	0.0230737 	8.29597e-18 	1.99785 	1.23226
-0.41124 	0.0229117 	6.08438e-18 	1.99838 	1.23238
-0.409999 	0.0227497 	4.03346e-19 	1.99919 	1.2325
-0.408757 	0.0225877 	5.33633e-19 	1.99991 	1.23261
-0.407515 	0.0224257 	1.96496e-18 	2.0007 	1.23277
-0.406274 	0.0222637 	4.30702e-18 	2.00137 	1.23291
-0.405032 	0.0221017 	5.78172e-18 	2.00138 	1.23292
-0.40379 	0.0219397 	1.22825e-18 	2.00051 	1.23277
-0.402548 	0.0217777 	-4.10584e-18 	1.99866 	1.23243
-0.401307 	0.0216157 	-4.79955e-18 	1.99739 	1.23222
