1e-05 	0.503463 	-7.28233e-18 	-0.492509
1e-05 	0.510438 	-8.32321e-18 	-0.485988
1e-05 	0.517513 	-1.35274e-17 	-0.480321
1e-05 	0.524688 	-1.94255e-17 	-0.47525
1e-05 	0.531966 	-1.94256e-17 	-0.470288
1e-05 	0.539347 	-1.76909e-17 	-0.465413
1e-05 	0.546833 	-1.97726e-17 	-0.460638
1e-05 	0.554426 	-2.35891e-17 	-0.455943
1e-05 	0.562127 	-2.56708e-17 	-0.451305
1e-05 	0.569938 	-2.32422e-17 	-0.446708
1e-05 	0.577861 	-1.97728e-17 	-0.442137
1e-05 	0.585896 	-1.90789e-17 	-0.437577
1e-05 	0.594045 	-1.94259e-17 	-0.433015
1e-05 	0.602311 	-2.28954e-17 	-0.428439
1e-05 	0.610694 	-2.67118e-17 	-0.423841
1e-05 	0.619197 	-2.70588e-17 	-0.41921
1e-05 	0.627821 	-2.32425e-17 	-0.414539
1e-05 	0.636568 	-1.94261e-17 	-0.40982
1e-05 	0.64544 	-1.87323e-17 	-0.405048
1e-05 	0.654437 	-1.24873e-17 	-0.400217
1e-05 	0.663563 	-7.97706e-18 	-0.395324
1e-05 	0.672819 	-4.50765e-18 	-0.390364
1e-05 	0.682207 	6.9648e-19 	-0.385335
1e-05 	0.691729 	-1.73217e-18 	-0.380235
1e-05 	0.701386 	-8.32415e-18 	-0.375064
1e-05 	0.711181 	-1.59582e-17 	-0.369821
1e-05 	0.721116 	3.4719e-18 	-0.364506
1e-05 	0.731192 	-3.44528e-19 	-0.359121
1e-05 	0.741411 	-7.28346e-18 	-0.353667
