0.001875 	-0.0298875 	-2.12828e-13 	1.08041 	1.02504
0.003125 	-0.0298124 	-2.12822e-13 	0.929158 	0.98246
0.004375 	-0.0297374 	-2.12822e-13 	0.822648 	0.949542
0.005625 	-0.0296624 	-2.12824e-13 	0.727452 	0.918401
0.006875 	-0.0295874 	-2.12825e-13 	0.647956 	0.890266
0.008125 	-0.0295123 	-2.12829e-13 	0.61326 	0.878787
0.009375 	-0.0294373 	-2.12831e-13 	0.584406 	0.86776
0.010625 	-0.0293623 	-2.12831e-13 	0.550088 	0.854634
0.011875 	-0.0292873 	-2.12831e-13 	0.54726 	0.854778
0.013125 	-0.0292122 	-2.12831e-13 	0.563674 	0.864435
0.014375 	-0.0291372 	-2.12834e-13 	0.581289 	0.872415
0.015625 	-0.0290622 	-2.12835e-13 	0.582116 	0.872017
0.016875 	-0.0289872 	-2.12834e-13 	0.583941 	0.872371
0.018125 	-0.0289121 	-2.12831e-13 	0.597575 	0.877726
0.019375 	-0.0288371 	-2.12828e-13 	0.634359 	0.893419
0.020625 	-0.0287621 	-2.12828e-13 	0.670164 	0.906142
0.021875 	-0.0286871 	-2.12827e-13 	0.669531 	0.905257
0.023125 	-0.028612 	-2.12826e-13 	0.669982 	0.905066
0.024375 	-0.028537 	-2.12824e-13 	0.677123 	0.906752
0.025625 	-0.028462 	-2.12816e-13 	0.685911 	0.908777
0.026875 	-0.028387 	-2.12812e-13 	0.688196 	0.909709
0.028125 	-0.0283119 	-2.12813e-13 	0.689534 	0.910627
0.029375 	-0.0282369 	-2.12816e-13 	0.695293 	0.913455
0.030625 	-0.0281619 	-2.12816e-13 	0.703073 	0.9157
0.031875 	-0.0280869 	-2.12816e-13 	0.703406 	0.915442
0.033125 	-0.0280118 	-2.12814e-13 	0.700875 	0.914193
0.034375 	-0.0279368 	-2.12814e-13 	0.70088 	0.914219
0.035625 	-0.0278618 	-2.12815e-13 	0.707096 	0.91677
0.036875 	-0.0277868 	-2.12818e-13 	0.716596 	0.920141
0.038125 	-0.0277117 	-2.12827e-13 	0.71758 	0.92031
0.039375 	-0.0276367 	-2.12832e-13 	0.716569 	0.919797
0.040625 	-0.0275617 	-2.12832e-13 	0.713762 	0.918635
0.041875 	-0.0274867 	-2.1283e-13 	0.71251 	0.918225
0.043125 	-0.0274116 	-2.12825e-13 	0.712726 	0.9183
0.044375 	-0.0273366 	-2.12824e-13 	0.713364 	0.918456
0.045625 	-0.0272616 	-2.12821e-13 	0.713444 	0.918457
0.046875 	-0.0271866 	-2.12818e-13 	0.7127 	0.918152
0.048125 	-0.0271115 	-2.12819e-13 	0.711173 	0.917531
0.049375 	-0.0270365 	-2.12817e-13 	0.708395 	0.9164
0.050625 	-0.0269615 	-2.12809e-13 	0.704059 	0.914654
0.051875 	-0.0268865 	-2.12812e-13 	0.702724 	0.914105
0.053125 	-0.0268114 	-2.1282e-13 	0.702821 	0.914141
0.054375 	-0.0267364 	-2.1282e-13 	0.703375 	0.914344
0.055625 	-0.0266614 	-2.12818e-13 	0.70445 	0.914617
0.056875 	-0.0265864 	-2.12818e-13 	0.704767 	0.914589
0.058125 	-0.0265113 	-2.1282e-13 	0.704477 	0.914325
0.059375 	-0.0264363 	-2.12822e-13 	0.703248 	0.913756
0.060625 	-0.0263613 	-2.12826e-13 	0.702978 	0.913711
0.061875 	-0.0262863 	-2.12834e-13 	0.703784 	0.914055
0.063125 	-0.0262112 	-2.12837e-13 	0.704174 	0.914127
0.064375 	-0.0261362 	-2.12839e-13 	0.704121 	0.914066
0.065625 	-0.0260612 	-2.1284e-13 	0.703647 	0.913758
