-0.498125 	0.000122462 	-7.12814e-18 	3.92869 	0.0177305 	0
-0.496875 	0.000197437 	-8.93878e-18 	3.92267 	-0.00120925 	0
-0.495625 	0.000272412 	-1.07061e-17 	3.90975 	0.0379073 	0
-0.494375 	0.000347387 	-7.05774e-18 	3.90136 	0.0771083 	0
-0.493125 	0.000422362 	5.26231e-19 	3.89996 	0.0588531 	0
-0.491875 	0.000497337 	8.73152e-19 	3.88863 	0.0836141 	0
-0.490625 	0.000572313 	-4.06541e-18 	3.87682 	0.121777 	0
-0.489375 	0.000647288 	-3.27939e-18 	3.88327 	0.125513 	0
-0.488125 	0.000722263 	-4.15219e-18 	3.87601 	0.146146 	0
-0.486875 	0.000797238 	-6.97656e-18 	3.86648 	0.166555 	0
-0.485625 	0.000872213 	-9.96899e-18 	3.86252 	0.184504 	0
-0.484375 	0.000947188 	-1.31782e-17 	3.85768 	0.198148 	0
-0.483125 	0.00102216 	-1.32108e-17 	3.85278 	0.213542 	0
-0.481875 	0.00109714 	-1.39156e-17 	3.84922 	0.226515 	0
-0.480625 	0.00117211 	-1.33138e-17 	3.84865 	0.237693 	0
-0.479375 	0.00124709 	-1.15846e-17 	3.84904 	0.246774 	0
-0.478125 	0.00132206 	-1.60515e-17 	3.84986 	0.242973 	0
-0.476875 	0.00139704 	-2.05618e-17 	3.84958 	0.240486 	0
-0.475625 	0.00147201 	-2.02203e-17 	3.85022 	0.243054 	0
-0.474375 	0.00154699 	-1.94668e-17 	3.85017 	0.243537 	0
-0.473125 	0.00162196 	-1.94289e-17 	3.84944 	0.240261 	0
-0.471875 	0.00169694 	-2.1169e-17 	3.84935 	0.239061 	0
-0.470625 	0.00177191 	-2.02638e-17 	3.84989 	0.238301 	0
-0.469375 	0.00184689 	-2.14673e-17 	3.8511 	0.236868 	0
-0.468125 	0.00192186 	-2.69913e-17 	3.85223 	0.237581 	0
-0.466875 	0.00199684 	-3.01409e-17 	3.85435 	0.237147 	0
-0.465625 	0.00207181 	-3.14745e-17 	3.8558 	0.234661 	0
-0.464375 	0.00214679 	-2.97398e-17 	3.85646 	0.234592 	0
-0.463125 	0.00222176 	-3.06018e-17 	3.85703 	0.235394 	0
-0.461875 	0.00229674 	-3.69119e-17 	3.85824 	0.234825 	0
-0.460625 	0.00237171 	-4.18613e-17 	3.85862 	0.234391 	0
-0.459375 	0.00244669 	-4.57644e-17 	3.85877 	0.234104 	0
-0.458125 	0.00252166 	-5.05295e-17 	3.85903 	0.233365 	0
-0.456875 	0.00259664 	-5.47904e-17 	3.85965 	0.231669 	0
-0.455625 	0.00267161 	-5.58042e-17 	3.86016 	0.230037 	0
-0.454375 	0.00274659 	-5.40207e-17 	3.86043 	0.229544 	0
-0.453125 	0.00282156 	-5.25354e-17 	3.86057 	0.229252 	0
-0.451875 	0.00289654 	-5.55874e-17 	3.86038 	0.229352 	0
-0.450625 	0.00297151 	-5.15922e-17 	3.8598 	0.22936 	0
-0.449375 	0.00304649 	-4.71957e-17 	3.85902 	0.228981 	0
-0.448125 	0.00312146 	-5.18036e-17 	3.85965 	0.228405 	0
-0.446875 	0.00319644 	-5.79077e-17 	3.86126 	0.229216 	0
-0.445625 	0.00327141 	-6.11061e-17 	3.86261 	0.23087 	0
-0.444375 	0.00334639 	-5.58152e-17 	3.86297 	0.231303 	0
-0.443125 	0.00342136 	-5.12128e-17 	3.86303 	0.231667 	0
-0.441875 	0.00349634 	-5.17278e-17 	3.86286 	0.231494 	0
-0.440625 	0.00357131 	-5.16466e-17 	3.86393 	0.231158 	0
-0.439375 	0.00364629 	-5.39776e-17 	3.86432 	0.23109 	0
-0.438125 	0.00372126 	-5.61894e-17 	3.8647 	0.231336 	0
-0.436875 	0.00379624 	-5.89867e-17 	3.86485 	0.231452 	0
-0.435625 	0.00387121 	-6.27977e-17 	3.86532 	0.231707 	0
-0.434375 	0.00394619 	-6.17731e-17 	3.86546 	0.231752 	0
-0.433125 	0.00402116 	-5.7908e-17 	3.86552 	0.231759 	0
-0.431875 	0.00409614 	-5.53276e-17 	3.86559 	0.231763 	0
-0.430625 	0.00417111 	-5.66232e-17 	3.86574 	0.231712 	0
-0.429375 	0.00424609 	-5.45416e-17 	3.86601 	0.231679 	0
-0.428125 	0.00432106 	-5.34791e-17 	3.86629 	0.231712 	0
-0.426875 	0.00439604 	-6.08734e-17 	3.86653 	0.231714 	0
-0.425625 	0.00447101 	-6.47874e-17 	3.86662 	0.231619 	0
-0.424375 	0.00454599 	-6.66576e-17 	3.86666 	0.231573 	0
-0.423125 	0.00462096 	-6.75467e-17 	3.86679 	0.231541 	0
-0.421875 	0.00469594 	-6.56765e-17 	3.86701 	0.231724 	0
