1e-05 	0.504328 	-5.89526e-18 	-0.492682
1e-05 	0.513061 	-2.7728e-18 	-0.484626
1e-05 	0.521951 	2.08438e-18 	-0.477667
1e-05 	0.531 	7.2885e-18 	-0.471477
1e-05 	0.540211 	9.37012e-18 	-0.465434
1e-05 	0.549588 	7.28841e-18 	-0.459497
1e-05 	0.559132 	5.55364e-18 	-0.45367
1e-05 	0.568848 	2.4311e-18 	-0.44792
1e-05 	0.578738 	6.96332e-19 	-0.442212
1e-05 	0.588806 	4.51268e-18 	-0.436518
1e-05 	0.599054 	5.90042e-18 	-0.430816
1e-05 	0.609486 	5.90038e-18 	-0.425083
1e-05 	0.620104 	3.47173e-18 	-0.419303
1e-05 	0.630914 	-1.03859e-18 	-0.413458
1e-05 	0.641917 	-4.85502e-18 	-0.407536
1e-05 	0.653117 	-1.07531e-17 	-0.401526
1e-05 	0.664518 	-1.38757e-17 	-0.39542
1e-05 	0.676124 	-1.52635e-17 	-0.389209
1e-05 	0.687938 	-1.66513e-17 	-0.382891
1e-05 	0.699963 	-1.63044e-17 	-0.376461
1e-05 	0.712204 	-1.56115e-17 	-0.369919
1e-05 	0.724665 	9.7164e-18 	-0.363265
1e-05 	0.737349 	1.66553e-17 	-0.356502
